PAYER NAME,PAYER ID,TRANSACTION,AVAILABLE,NON PAR,ENROLLMENT,SECONDARY,ATTACHMENT,WC / AUTO,NOTES
Surest Health Plan,25463,Remits 835,Yes,No,Yes,No,No,,formerly known as Bind
Surest Health Plan,SUREST-HP,Claim Status 276 / 277,Yes,No,No,No,No,,
Surest Health Plan,SUREST-HP,Eligibility 270 / 271,Yes,No,No,No,No,,
Surgery One IPA,SOIPA,Professional Claims 837P,Yes,Yes,No,No,No,,
Sussex Insurance Company,J1829,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Sutter and Aetna Insurance Company,SUTT-AETNA,Eligibility 270 / 271,Yes,No,No,No,No,,
Sutter Connect - East Bay Region Hospitals - B&T,SC051,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter Connect - East Bay Region Hospitals - B&T,SC051,Institutional Claims 837I,Yes,No,No,Yes,No,,
Sutter Connect - East Bay Region Hospitals - B&T,SC051,Remits 835,Yes,No,Yes,No,No,,
Sutter Connect - Palo Alto Medical Foundation,SC050,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter Connect - Palo Alto Medical Foundation,SC050,Institutional Claims 837I,Yes,No,No,Yes,No,,
Sutter Connect - Palo Alto Medical Foundation,SC050,Remits 835,Yes,No,Yes,No,No,,
Sutter Connect - Solano Regional Medical Foundation (SRMF),SC016,Professional Claims 837P,Yes,No,No,Yes,No,,Claims/Encounters
Sutter Connect - Sutter Delta Medical Group,SC018,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter Connect - Sutter Gould Medical Foundation (SGMF),SC003,Professional Claims 837P,Yes,No,No,Yes,No,,Claims/Encounters
Sutter Connect - Sutter Gould Medical Foundation (SGMF),SC003,Institutional Claims 837I,Yes,No,No,Yes,No,,Claims/Encounters
Sutter Connect - Sutter Gould Medical Foundation (SGMF),SC003,Remits 835,Yes,No,Yes,No,No,,Claims/Encounters
"Sutter Connect - Sutter Independent Physicians, Sutter Medical Group, Sutter West Medical Group  (SIP/SMG/SWMG)",SC004,Remits 835,Yes,No,Yes,No,No,,Claims/Encounters
"Sutter Connect - Sutter Independent Physicians, Sutter Medical Group, Sutter West Medical Group  (SIP/SMG/SWMG)",SC004,Professional Claims 837P,Yes,No,No,Yes,No,,Claims/Encounters
"Sutter Connect - Sutter Independent Physicians, Sutter Medical Group, Sutter West Medical Group  (SIP/SMG/SWMG)",SC004,Institutional Claims 837I,Yes,No,No,Yes,No,,Claims/Encounters
"Sutter Connect - Sutter Medical Group of the Redwoods, Santa Rosa Network (SMGR/SRN)",SC008,Remits 835,Yes,No,Yes,No,No,,Claims/Encounters
"Sutter Connect - Sutter Medical Group of the Redwoods, Santa Rosa Network (SMGR/SRN)",SC008,Professional Claims 837P,Yes,No,No,Yes,No,,Claims/Encounters
"Sutter Connect - Sutter Medical Group of the Redwoods, Santa Rosa Network (SMGR/SRN)",SC008,Institutional Claims 837I,Yes,No,No,Yes,No,,Claims/Encounters
Sutter Connect – East Bay Region Hospitals – Non Sutter Groups,SC052,Institutional Claims 837I,Yes,No,No,Yes,No,,
Sutter Connect – East Bay Region Hospitals – Non Sutter Groups,SC052,Remits 835,Yes,No,Yes,No,No,,
Sutter Connect – East Bay Region Hospitals – Non Sutter Groups,SC052,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter East Bay Medical Foundation,SC020,Remits 835,Yes,No,Yes,No,No,,
Sutter East Bay Medical Foundation,SC020,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter East Bay Medical Foundation,SC020,Institutional Claims 837I,Yes,No,No,Yes,No,,
Sutter Health,J1512,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Sutter Health Plus,SUTTERHP,Eligibility 270 / 271,Yes,No,No,No,No,,
Sutter Select,SUTTERSLCT,Eligibility 270 / 271,Yes,No,No,No,No,,
Sutter Senior Care,SC028,Remits 835,Yes,No,Yes,No,No,,
Sutter Senior Care,SC028,Professional Claims 837P,Yes,No,No,Yes,No,,
Sutter Senior Care,SC028,Institutional Claims 837I,Yes,No,No,Yes,No,,
SVS Vision Inc.,SVSVN,Professional Claims 837P,Yes,No,No,No,No,,
Swift Glass Corporation (UCS),07040,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Swift Glass Corporation (UCS),07040,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Syngenta Corporation,J1972,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
T.H.E. Insurance - CORVEL,J1791,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
Tailored Brands Inc. - CORVEL,J3764,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
TakeCare Insurance Company,98022,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,EDI enrollment form under Payer Enrollment Forms - All or Multiple States.
TakeCare Insurance Company,98022,Institutional Claims 837I,Yes,Yes,Yes,Yes,No,,EDI enrollment form under Payer Enrollment Forms - All or Multiple States.
Tall Tree Administrators,88067,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Tall Tree Administrators,88067,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
"Tawa Services, Inc. - CORVEL",J3750,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Taylor Benefit Resource,TAYLR,Professional Claims 837P,Yes,Yes,No,No,No,,
Taylor Benefit Resource,TAYLR,Remits 835,Yes,No,Yes,No,No,,
TCC Benefits Administrator - Pre-Med Defender,TCC13,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
TCC Benefits Administrator - Pre-Med Defender,TCC13,Professional Claims 837P,Yes,Yes,No,Yes,No,,
TCU-LA MTA,BPA01,Professional Claims 837P,Yes,No,No,Yes,No,,
TDC (The Dental Companies),73288,Dental Claims 837D,Yes,No,No,No,No,,
Teal Premier,88300,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Teal Premier,88300,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Team Choice PNS,75133,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Team Choice PNS,75133,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Team Choice PNS,TEAM-CHOICE-PNS,Eligibility 270 / 271,Yes,No,No,No,No,,
Teamcare,36215,Professional Claims 837P,Yes,Yes,No,No,No,,
Teamster Construction Industry Welfare Trust,TEAM-CIWFT,Eligibility 270 / 271,Yes,No,No,No,No,,
Teamsters Miscellaneous Security Trust Fund - Northwest Administrators,NWADM,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Teamsters Miscellaneous Security Trust Fund - Northwest Administrators,NWADM,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Teamsters Welfare Trust,91131,Professional Claims 837P,Yes,No,No,No,No,,
Teamsters Welfare Trust,91131,Institutional Claims 837I,Yes,No,No,No,No,,
"Tech-Steel, Inc",74234,Professional Claims 837P,Yes,Yes,Yes,No,No,,
Technology Insurance Co,J1855,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Telamon,22483,Professional Claims 837P,Yes,No,No,Yes,No,,
Telamon,22483,Institutional Claims 837I,Yes,No,No,Yes,No,,
Temecula Valley Medical Group,HCMG1,Professional Claims 837P,Yes,No,No,Yes,No,,Please contact the payer (951-791-1111) prior to submitting claims electronically.
Temecula Valley Medical Group,HCMG1,Institutional Claims 837I,Yes,No,No,Yes,No,,Please contact the payer (951-791-1111) prior to submitting claims electronically.
TennCare Select/ BlueCare,00890,Professional Claims 837P,Yes,Yes,Yes,Yes,No,,
TennCare Select/ BlueCare,00890,Institutional Claims 837I,Yes,Yes,Yes,Yes,No,,
TennCare Select/ BlueCare,00890,Remits 835,Yes,No,Yes,Yes,No,,"Enrollment Forms are the same as those for BCBS TN.  Typically if enrolled with BCBS TN, the provider will not need to enroll for Medicaid TN/TennCare.  Contact the payer directly to confirm if pre-enrollment is required."
Texan Plus,60601,Dental Claims 837D,Yes,No,No,No,No,,
Texas Association of School Boards,A0234,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed.
"
Texas Children's Health Plan,76048,Professional Claims 837P,Yes,Yes,No,No,No,,
Texas Children's Health Plan,76048,Institutional Claims 837I,Yes,Yes,No,No,No,,
Texas Childrens Health Plan - Medicaid,75228,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Texas Childrens Health Plan - Medicaid,75228,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Texas Health Aetna,TXHEALTH-AETNA,Eligibility 270 / 271,Yes,No,No,No,No,,
Texas Healthspring,THS01,Professional Claims 837P,Yes,Yes,No,No,No,,
Texas Healthspring,THS01,Institutional Claims 837I,Yes,Yes,No,No,No,,
Texas Hospital Insurance,J3869,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
Texas Independence Health Plan,31403,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Texas Independence Health Plan,31403,Remits 835,Yes,No,Yes,No,No,,
Texas Independence Health Plan,31403,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Texas Medicaid & Healthcare Partnership (TMHP),TMHP1,Professional Claims 837P,Yes,Yes,No,Yes,No,,
Texas Medicaid & Healthcare Partnership (TMHP),TMHP1,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
Texas Medicaid & Healthcare Partnership (TMHP),TMHP1,Dental Claims 837D,Yes,Yes,No,Yes,No,,
Texas Medicaid & Healthcare Partnership (TMHP),TMHP1,Remits 835,Yes,No,Yes,No,No,,Enrollment completed under Medicaid Texas
Texas Municipal League - Intergovernmental Risk Pool,A0245,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
Texas Mutual Insurance,22945,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
"Texas Roadhouse, Inc.",J1676,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
The Alliance,88461,Professional Claims 837P,Yes,Yes,No,No,No,,"ID cards should show mailing address of PO Box 44365, Madison, WI 53744."
The Alliance,THE-ALLIANCE,Eligibility 270 / 271,Yes,No,No,No,No,,
"The Benefit Group, Inc.",TBGNE,Professional Claims 837P,Yes,No,No,No,No,,"11906 Arbor Street, Suite 100 Omaha, NE 68144"
"The Benefit Group, Inc.",TBGNE,Institutional Claims 837I,Yes,No,No,No,No,,"11906 Arbor Street, Suite 100 Omaha, NE 68144"
THE BOON GROUP,BOONG,Institutional Claims 837I,Yes,Yes,No,No,No,,
THE BOON GROUP,BOONG,Professional Claims 837P,Yes,Yes,No,No,No,,
The Boon Group,BOON,Claim Status 276 / 277,Yes,No,No,No,No,,
The Boon Group,BOON,Eligibility 270 / 271,Yes,No,No,No,No,,
The Boon Group,BOONG,Remits 835,Yes,No,Yes,Yes,No,,
The Care Network/The Savannah Business Group,68423,Professional Claims 837P,Yes,No,No,Yes,No,,
The Care Network/The Savannah Business Group,68423,Institutional Claims 837I,Yes,No,No,Yes,No,,
The Cheesecake Factory - CORVEL,J2181,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted.

Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
The Chesterfield Companies,CRI01,Professional Claims 837P,Yes,Yes,No,Yes,No,,
The CHP Group,CHP01,Professional Claims 837P,Yes,No,No,Yes,Yes,,For RTS and RTE Office Allyis the designated clearinghouse for this payer.
The CHP Group,CHP01,Remits 835,Yes,No,Yes,Yes,No,,For RTS and RTE Office Allyis the designated clearinghouse for this payer.
The City of Odessa,75600,Professional Claims 837P,Yes,No,No,No,No,,
The City of Odessa,75600,Institutional Claims 837I,Yes,No,No,No,No,,
The Colorado Purchasing Alliance,TCPA1,Institutional Claims 837I,Yes,Yes,No,No,No,,
The Colorado Purchasing Alliance,TCPA1,Professional Claims 837P,Yes,Yes,No,No,No,,
"The Gap, Inc. - CORVEL",J1671,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Hartford,J1422,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted.


Payer returns ERAs automatically once electronic claim submission begins. No enrollment needed."
The Health Exchange (Cerner Corporation),20356,Remits 835,Yes,No,Yes,Yes,No,,
The Health Plan,HPOUV,Professional Claims 837P,Yes,No,No,No,No,,"St. Clairsville and Massillon, Ohio / Morgantown and Charleston, West Virginia. "
The Health Plan,HPOUV,Institutional Claims 837I,Yes,No,No,No,No,,"St. Clairsville and Massillon, Ohio / Morgantown and Charleston, West Virginia. "
The Health Plan,HPOUV,Remits 835,Yes,No,Yes,No,No,,"St. Clairsville and Massillon, Ohio / Morgantown and Charleston, West Virginia. "
The Health Plan,THP,Eligibility 270 / 271,Yes,No,No,No,No,,
The Health Plan of Upper Ohio Valley,HPOUV,Institutional Claims 837I,Yes,No,No,No,No,,"St. Clairsville and Massillon, Ohio. "
The Health Plan of Upper Ohio Valley,HPOUV,Remits 835,Yes,No,Yes,No,No,,"St. Clairsville and Massillon, Ohio. "
The Health Plan of Upper Ohio Valley,HPOUV,Professional Claims 837P,Yes,No,No,No,No,,"St. Clairsville and Massillon, Ohio."
The Health Plan of Upper Ohio Valley,HPUOV,Eligibility 270 / 271,Yes,No,No,No,No,,
The Health Plan of West Virginia (Age <20),SCNHP,Dental Claims 837D,Yes,No,No,No,No,,
The Health Plan of West Virginia (Age 21+),SCNWV,Dental Claims 837D,Yes,No,No,No,No,,
The Health Plan of West Virginia (Medicaid),HPOUV,Professional Claims 837P,Yes,No,No,No,No,,"Morgantown and Charleston, West Virginia. "
The Health Plan of West Virginia (Medicaid),HPOUV,Institutional Claims 837I,Yes,No,No,No,No,,"Morgantown and Charleston, West Virginia. "
The Health Plan of West Virginia (Medicaid),HPOUV,Remits 835,Yes,No,Yes,No,No,,"Morgantown and Charleston, West Virginia. "
The Health Plan of West Virginia (Medicaid),THPWV,Eligibility 270 / 271,Yes,No,No,No,No,,
The Health Plan of Western Illinois (HOWI),29018,Institutional Claims 837I,Yes,No,No,Yes,No,,
The Health Plan of Western Illinois (HOWI),29018,Professional Claims 837P,Yes,No,No,Yes,No,,
"The Jones Financial Companies, LLP - CORVEL",J1846,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Loomis Company,23223,Professional Claims 837P,Yes,No,No,Yes,No,,
The Loomis Company,23223,Institutional Claims 837I,Yes,No,No,Yes,No,,
The Loomis Company,23223,Dental Claims 837D,Yes,No,No,Yes,No,,
The Loomis Company,LOOMIS,Eligibility 270 / 271,Yes,No,No,No,No,,
The Macaluso Group,82694,Professional Claims 837P,Yes,Yes,No,Yes,No,,
The Macaluso Group,82694,Institutional Claims 837I,Yes,Yes,No,Yes,No,,
The Macaluso Group,82694,Remits 835,Yes,No,Yes,Yes,No,,
The Main Street America Group / Austin Mutual - CORVEL,J1834,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / Grain Dealers Mutual - CORVEL,J1835,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / Great Lakes Casualty - CORVEL,J1836,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / Main Street America Assurance - CORVEL,J1837,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / MSA Insurance Protection - CORVEL,J1838,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / MSAIC Surplus/Non-Admitted - CORVEL,J1839,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp & Auto,"Workers Comp and Auto. At this time, only Professional (HCFA) claims are accepted."
The Main Street America Group / NGM - CORVEL,J1840,Professional Claims 837P,Yes,Yes,No,No,Yes,Work Comp,"Workers Comp Only. At this time, only Professional (HCFA) claims are accepted."
The Mohegan Tribe of Indians of Connecticut,MOHEG,Remits 835,Yes,No,No,No,No,,Payer returns ERAs automatically.
The Mohegan Tribe of Indians of Connecticut,MOHEG,Dental Claims 837D,Yes,No,No,No,No,,
The Mohegan Tribe of Indians of Connecticut,MOHEG,Institutional Claims 837I,Yes,No,No,No,No,,
The Mohegan Tribe of Indians of Connecticut,MOHEG,Professional Claims 837P,Yes,No,No,No,No,,
The Mutual Group,59140,Professional Claims 837P,Yes,Yes,No,No,No,,
